question_id,domain,tier,subtopic,model,confidence_percent,score,justification,common_misconception
fia_088,fia,3,vsc,gpt4o,59,0.5,"Close, but conflates two related provisions.","People think lapped cars can catch up and unlap under VSC like under the safety car, but overtaking is banned so no unlapping occurs."
fia_089,fia,3,steward_decisions,gpt4o,37,0.0,Confidently wrong on the core procedure.,"People conflate the two, but a drive-through has no stop while a stop-and-go requires a stationary timed penalty with no servicing."
fia_090,fia,3,steward_decisions,gpt4o,31,0.0,Contradicts the governing regulation.,"People think a team can change tyres during the served-seconds, but no work is allowed until the penalty time has fully elapsed."
fia_091,fia,3,red_flag_restart,gpt4o,54,1.0,Correctly states the rule and its application.,"People assume every red-flag restart is a standing start from the grid, but it can be a rolling restart behind the safety car."
fia_092,fia,3,track_limits,gpt4o,63,0.0,Contradicts the governing regulation.,"People think stewards can apply track limits more leniently to leaders, but enforcement must be consistent across all cars."
fia_093,fia,3,drs,gpt4o,71,0.0,Contradicts the governing regulation.,"People think DRS is live the instant the VSC message clears, but the race director re-enables it after racing has properly resumed."
fia_094,fia,3,steward_decisions,gpt4o,51,0.0,Confidently wrong on the core procedure.,"People think an early touch is a minor error, but it invalidates the served penalty and triggers a harsher sanction."
fia_095,fia,3,safety_car,gpt4o,51,1.0,Correctly states the rule and its application.,"People think the safety car can be pulled in as soon as the leader is clear of backmarkers, but the literal rule requires waiting until the end of the following lap."
fia_096,fia,3,track_limits,gpt4o,55,0.0,Confidently wrong on the core procedure.,"People think track limits only matter for lap times, but gaining a lasting advantage off-track must be given back regardless."
fia_097,fia,3,steward_decisions,gpt4o,27,0.0,Confidently wrong on the core procedure.,"People think the formation lap is penalty-free practice time, but unsafe conduct on it is penalizable."
fia_098,fia,3,vsc,gpt4o,60,0.0,Contradicts the governing regulation.,"People think a car emerging from a pit stop is exempt from the VSC delta, but it must respect the delta once back on track."
fia_099,fia,3,steward_decisions,gpt4o,33,0.0,States a common misconception rather than the actual rule.,"People think every time penalty must be served in the pits, but late-race penalties are simply added to the finishing time."
fia_100,fia,3,red_flag_restart,gpt4o,64,1.0,Accurate and complete; captures the essential point.,"People think a red flag wipes the slate clean on pending penalties, but unserved penalties carry through the restart."
fide_001,fide,1,basic_moves,claude_sonnet,84,1.0,Correctly states the rule and its application.,That a bishop can also slide one square sideways or jump over pieces.
fide_002,fide,1,basic_moves,claude_sonnet,81,1.0,Fully aligned with the regulation cited.,That a knight is blocked if pieces stand between its start and destination squares.
fide_003,fide,1,basic_moves,claude_sonnet,93,1.0,Correctly states the rule and its application.,That the king can move two squares like other long-range pieces in open positions.
fide_004,fide,1,basic_moves,claude_sonnet,84,0.5,"Close, but conflates two related provisions.",That a rook may move diagonally to reach nearby squares.
fide_005,fide,1,basic_moves,claude_sonnet,90,1.0,Accurate and complete; captures the essential point.,That a queen can also move like a knight in an L-shape.
fide_006,fide,1,basic_moves,claude_sonnet,91,1.0,Accurate and complete; captures the essential point.,"That a pawn can always move two squares forward, not just on its first move."
fide_007,fide,1,basic_moves,claude_sonnet,85,1.0,Matches the ground truth precisely.,That a pawn captures the piece directly in front of it.
fide_008,fide,1,basic_moves,claude_sonnet,91,1.0,Correctly states the rule and its application.,"That a pawn can only become a queen, or that you can only promote to a piece already captured."
fide_009,fide,1,check_checkmate,claude_sonnet,92,0.5,Right general direction but omits a key qualifying detail.,That a king must be attacked by two or more pieces to be considered in check.
fide_010,fide,1,check_checkmate,claude_sonnet,85,1.0,Accurate and complete; captures the essential point.,That you can ignore a check for one move or castle out of it.
fide_011,fide,1,check_checkmate,claude_sonnet,85,1.0,Matches the ground truth precisely.,That the king must actually be captured to end the game.
fide_012,fide,1,check_checkmate,claude_sonnet,90,1.0,Accurate and complete; captures the essential point.,That you may expose your king to check as long as you can recapture next move.
fide_013,fide,1,check_checkmate,claude_sonnet,92,1.0,Matches the ground truth precisely.,That announcing 'check' is mandatory in official play.
fide_014,fide,1,stalemate_draws,claude_sonnet,74,0.5,Right general direction but omits a key qualifying detail.,"That stalemate is a win for the side delivering it, or a loss for the stalemated player."
fide_015,fide,1,stalemate_draws,claude_sonnet,83,1.0,Fully aligned with the regulation cited.,That a draw offer can be withdrawn after it has already been accepted.
fide_016,fide,1,stalemate_draws,claude_sonnet,87,0.5,Captures the gist but the specifics are imprecise.,That the players must keep playing until stalemate or time runs out even with no mating material.
fide_017,fide,1,stalemate_draws,claude_sonnet,88,0.0,Contradicts the governing regulation.,That the rule counts 50 moves by one player rather than 50 by each.
fide_018,fide,1,stalemate_draws,claude_sonnet,83,1.0,Matches the ground truth precisely.,"That only three identical moves in a row, rather than three identical positions, trigger the rule."
fide_019,fide,1,piece_values,claude_sonnet,76,0.0,Confidently wrong on the core procedure.,That the queen is worth exactly the sum of all minor pieces or has a fixed legal value.
fide_020,fide,1,piece_values,claude_sonnet,96,1.0,Accurate and complete; captures the essential point.,That a rook is worth the same as a bishop or knight.
fide_021,fide,1,piece_values,claude_sonnet,91,1.0,Fully aligned with the regulation cited.,That a bishop is worth substantially more than a knight in all positions.
fide_022,fide,1,piece_values,claude_sonnet,93,1.0,Correctly states the rule and its application.,That all pawns are always equal in practical value regardless of position.
fide_023,fide,1,tournament_basics,claude_sonnet,89,0.5,Partially correct; misstates one condition of the rule.,That the player who wins a coin toss may choose to move first regardless of color.
fide_024,fide,1,tournament_basics,claude_sonnet,84,1.0,Accurate and complete; captures the essential point.,That the bottom-right corner should be a dark square.
fide_025,fide,1,tournament_basics,claude_sonnet,81,1.0,Matches the ground truth precisely.,That the queen starts on the e-file beside the king on both sides.
fide_026,fide,1,tournament_basics,claude_sonnet,86,1.0,Fully aligned with the regulation cited.,That each side starts with a different count or includes extra queens.
fide_027,fide,1,tournament_basics,claude_sonnet,92,1.0,Matches the ground truth precisely.,That a checkmate win is worth more points than a win on time or resignation.
fide_028,fide,1,tournament_basics,claude_sonnet,86,0.5,Captures the gist but the specifics are imprecise.,That a draw by stalemate scores differently from a draw by agreement.
fide_029,fide,1,tournament_basics,claude_sonnet,83,1.0,Matches the ground truth precisely.,That resignation must be confirmed by the arbiter before it takes effect.
fide_030,fide,1,tournament_basics,claude_sonnet,88,1.0,Correctly states the rule and its application.,That accidentally knocking over your own king automatically forfeits the game.
fide_031,fide,1,check_checkmate,claude_sonnet,82,1.0,Accurate and complete; captures the essential point.,That you may develop a piece elsewhere and answer the check on the following move.
fide_032,fide,1,basic_moves,claude_sonnet,88,1.0,Fully aligned with the regulation cited.,That a defending piece can sit on the same square as the piece it protects.
fide_033,fide,1,basic_moves,claude_sonnet,97,1.0,Accurate and complete; captures the essential point.,That the captured piece stays beside the board and can re-enter play later.
fide_034,fide,1,stalemate_draws,claude_sonnet,89,1.0,Matches the ground truth precisely.,That simply offering a draw ends the game even without acceptance.
fide_035,fide,1,tournament_basics,claude_sonnet,90,1.0,Correctly states the rule and its application.,That the king and queen positions are mirrored so both kings sit on their own color.
fide_036,fide,1,check_checkmate,claude_sonnet,88,0.5,"Close, but conflates two related provisions.",That a king can check the other king when they are next to each other.
fide_037,fide,1,basic_moves,claude_sonnet,88,1.0,Accurate and complete; captures the essential point.,That a pawn can retreat to defend or reposition.
fide_038,fide,1,stalemate_draws,claude_sonnet,93,0.5,Partially correct; misstates one condition of the rule.,That a bishop can corner and checkmate a lone king like a rook can.
