question_id,domain,tier,subtopic,model,confidence_percent,score,justification,common_misconception
fide_016,fide,1,stalemate_draws,gpt_oss_120b,98,1.0,The model's answer accurately describes the condition for a drawn game due to insufficient material and correctly references the relevant FIDE rule.,That the players must keep playing until stalemate or time runs out even with no mating material.
fide_017,fide,1,stalemate_draws,gpt_oss_120b,99,0.5,The model's answer correctly identifies the number of moves but omits the crucial detail about the lack of captures or pawn moves and the total ply count.,That the rule counts 50 moves by one player rather than 50 by each.
fide_018,fide,1,stalemate_draws,gpt_oss_120b,98,0.5,"The model's answer correctly states that a player must claim a draw, but it fails to mention that a draw may be claimed under the 5-fold rule, which is a key detail in the ground truth answer.","That only three identical moves in a row, rather than three identical positions, trigger the rule."
fide_019,fide,1,piece_values,gpt_oss_120b,99,1.0,The model's answer accurately reflects the conventional valuation of a queen in chess material evaluation.,That the queen is worth exactly the sum of all minor pieces or has a fixed legal value.
fide_020,fide,1,piece_values,gpt_oss_120b,98,1.0,"The model's answer accurately reflects the conventional value of a rook as 5 points, matching the ground truth answer.",That a rook is worth the same as a bishop or knight.
fide_021,fide,1,piece_values,gpt_oss_120b,98,1.0,The model's answer accurately reflects the conventional point value of a bishop or knight as stated in the ground truth answer.,That a bishop is worth substantially more than a knight in all positions.
fide_022,fide,1,piece_values,gpt_oss_120b,99,1.0,"The model's answer correctly states the conventional point value of a pawn as 1 point, capturing the essential truth of the ground truth answer.",That all pawns are always equal in practical value regardless of position.
fide_023,fide,1,tournament_basics,gpt_oss_120b,99,1.0,"The model's answer accurately states that white moves first, capturing the essential truth of the question.",That the player who wins a coin toss may choose to move first regardless of color.
fide_024,fide,1,tournament_basics,gpt_oss_120b,99,1.0,"The model's answer correctly identifies the color of the corner square as white, which aligns with the ground truth answer.",That the bottom-right corner should be a dark square.
fide_025,fide,1,tournament_basics,gpt_oss_120b,99,1.0,"The model's answer accurately states the starting positions of both queens on the d-file, capturing the essential truth of the ground truth answer.",That the queen starts on the e-file beside the king on both sides.
fide_026,fide,1,tournament_basics,gpt_oss_120b,99,0.5,"The model correctly identifies the total number of pieces and the breakdown of pawns, but it inaccurately categorizes the king, queen, rooks, bishops, and knights as 'pieces' instead of 'men' as stated in the ground truth answer.",That each side starts with a different count or includes extra queens.
fide_027,fide,1,tournament_basics,gpt_oss_120b,99,0.5,The model's answer correctly states the winner's score but omits the detail about the loser's score.,That a checkmate win is worth more points than a win on time or resignation.
fide_028,fide,1,tournament_basics,gpt_oss_120b,99,1.0,"The model's answer accurately conveys that each player receives half a point for a drawn game, using a different representation of the same value.",That a draw by stalemate scores differently from a draw by agreement.
fide_029,fide,1,tournament_basics,gpt_oss_120b,95,1.0,"The model's answer accurately describes the outcome of a resignation in a game, including the immediate loss for the resigning player and the notation used to record the result.",That resignation must be confirmed by the arbiter before it takes effect.
fide_030,fide,1,tournament_basics,gpt_oss_120b,95,0.5,"The model's answer correctly identifies offering a handshake as a signal of resignation but omits the important detail of tipping over the king, which is also a customary signal.",That accidentally knocking over your own king automatically forfeits the game.
fide_031,fide,1,check_checkmate,gpt_oss_120b,98,1.0,"The model's answer accurately reflects the rules of chess regarding leaving the king in check, aligning perfectly with the ground truth answer.",That you may develop a piece elsewhere and answer the check on the following move.
fide_032,fide,1,basic_moves,gpt_oss_120b,99,1.0,"The model's answer is fully correct and accurately explains that only one piece can occupy a square, referencing the FIDE Laws of Chess.",That a defending piece can sit on the same square as the piece it protects.
fide_033,fide,1,basic_moves,gpt_oss_120b,99,1.0,"The model's answer accurately describes the capture of the opponent's piece and the occupation of the square by the moving piece, aligning with the essential truth of the ground truth answer.",That the captured piece stays beside the board and can re-enter play later.
fide_034,fide,1,stalemate_draws,gpt_oss_120b,98,1.0,The model's answer accurately captures the essential truth that a draw by agreement requires mutual consent from both players.,That simply offering a draw ends the game even without acceptance.
